Year,Season,District,Paddy_Variety,Pest,Incidence_percent,Severity,Paddy_Age_Stage,Paddy_Age_Days,How_to_Reduce,Recommended_Fertilizers,Symptoms,How_to_Identify,Weather_Conditions,Soil_Conditions,Avg_Temp_C,Rainfall_mm,Humidity_%,Soil_pH,Soil_Moisture_%,Soil_Type,Organic_Matter_%
2022,Yala,Kurunegala,Suwandel,Sheath Blight,12.4,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",32.93109607,105.0722527,69.2355623,6.09,73.87035684,Reddish Brown Earth,2.112558657
2022,Yala,Kurunegala,BG 358,Sheath Blight,12.2,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",29.36695442,125.7060038,71.38892018,5.96,83.92268531,Lateritic Soil,2.113705529
2022,Yala,Kurunegala,Bg 94-1,Sheath Blight,15.4,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",30.05525526,98.07073805,68.6492259,5.66,60.86024652,Lateritic Soil,3.133770098
2022,Yala,Kurunegala,At 303,Sheath Blight,25.7,High,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.21250755,114.6384846,74.27341392,6.09,80.61387805,Reddish Brown Earth,3.017458624
2022,Yala,Polonnaruwa,BG 358,Brown Planthopper (BPH),15.4,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.58016559,139.7683291,70.56024659,6.08,69.67031354,Reddish Brown Earth,3.180277821
2022,Yala,Polonnaruwa,Bg 94-1,Brown Planthopper (BPH),20,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",30.97322603,98.82661493,79.3820674,7.18,74.40373916,Alluvial Soil,2.107066953
2022,Yala,Polonnaruwa,At 303,Brown Planthopper (BPH),24.3,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",32.19094424,83.38953287,78.09119962,7.09,79.64262912,Alluvial Soil,2.708809267
2022,Yala,Polonnaruwa,Suwandel,Paddy Bug,4.4,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.67560237,137.3813711,65.91222541,6.72,69.13628265,Reddish Brown Earth,2.566559278
2022,Yala,Polonnaruwa,Bg 94-1,Paddy Bug,7.1,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,30.52394491,146.7172336,67.44486073,6.08,60.92416072,Reddish Brown Earth,3.192648737
2022,Yala,Polonnaruwa,At 303,Paddy Bug,9.2,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,32.5991152,146.0014315,65.26288761,6.5,79.64463954,Reddish Brown Earth,2.424235707
2022,Yala,Polonnaruwa,Suwandel,Rice Gall Midge,9.1,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,30.2512868,118.5151111,74.88366574,6.87,76.8903781,Alluvial Soil,2.686669512
2022,Yala,Polonnaruwa,BG 358,Rice Gall Midge,12.5,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,31.4316136,85.18915302,69.94104492,6.22,80.30648213,Reddish Brown Earth,2.462222658
2022,Yala,Polonnaruwa,BG 358,Rice Leaf-folder,10.4,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",30.30937673,114.5994284,67.51085931,7,76.72978964,Alluvial Soil,3.083747881
2022,Yala,Polonnaruwa,At 303,Rice Leaf-folder,0,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.64790296,123.5313145,75.80332068,6.98,68.07253907,Alluvial Soil,3.248044497
2022,Yala,Polonnaruwa,Suwandel,Sheath Blight,13.1,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",29.74851018,141.1630624,72.69302792,6.26,66.97208129,Reddish Brown Earth,3.983809803
2022,Yala,Polonnaruwa,Bg 94-1,Sheath Blight,4.2,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",31.22108936,80.24303936,70.04322554,6.85,77.38575975,Reddish Brown Earth,3.966279315
2023,Maha,Anuradhapura,Suwandel,Brown Planthopper (BPH),4.9,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",25.39776972,218.2833403,78.90115459,6.12,75.32516776,Low Humic Gley,2.615493013
2023,Maha,Anuradhapura,BG 358,Brown Planthopper (BPH),7.3,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.64593962,293.6564529,77.8453872,6.75,81.88847612,Reddish Brown Earth,2.638866719
2023,Maha,Anuradhapura,Bg 94-1,Paddy Bug,10.3,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.06468733,309.2534151,86.64596366,5.53,68.73334252,Low Humic Gley,3.719896053
2023,Maha,Anuradhapura,At 303,Paddy Bug,17.5,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,29.90490979,328.4523147,89.07259663,6.24,81.32349784,Low Humic Gley,2.628734988
2023,Maha,Anuradhapura,Suwandel,Rice Gall Midge,17.2,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.02318009,257.2362283,81.72571761,6.2,69.32087823,Low Humic Gley,3.823837428
2023,Maha,Anuradhapura,BG 358,Rice Gall Midge,2.7,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,25.13637496,271.220444,82.7919808,5.66,71.04127327,Low Humic Gley,3.197588431
2023,Maha,Anuradhapura,At 303,Rice Gall Midge,21.3,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.55983489,237.2261139,85.37119668,6.34,72.77078839,Reddish Brown Earth,3.959600169
2023,Maha,Anuradhapura,BG 358,Rice Leaf-folder,14.8,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",25.4195617,337.493819,87.94440636,6.38,83.55842767,Low Humic Gley,3.696226032
2023,Maha,Anuradhapura,Bg 94-1,Rice Leaf-folder,7.9,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",27.04875151,227.2663774,81.35431824,6.33,68.45226165,Low Humic Gley,3.732045782
2023,Maha,Anuradhapura,At 303,Rice Leaf-folder,7,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.89620858,322.8912259,86.23383631,6.13,67.9676491,Reddish Brown Earth,2.656692871
2023,Maha,Anuradhapura,Suwandel,Sheath Blight,18.1,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",29.30159693,241.1792767,81.1450596,6.18,63.72778267,Low Humic Gley,3.004935074
2023,Maha,Anuradhapura,Bg 94-1,Sheath Blight,22.4,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",25.57873604,213.6688025,89.76545159,6.37,66.85562244,Low Humic Gley,3.405469359
2023,Maha,Hambantota,Suwandel,Brown Planthopper (BPH),14.2,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",27.91449335,236.6456003,82.42231693,6.89,62.89044872,Regosols,3.454266727
2023,Maha,Hambantota,BG 358,Brown Planthopper (BPH),12.5,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.72122141,239.2420254,87.51905608,7.31,68.79983609,Regosols,2.402244887
2023,Maha,Hambantota,Suwandel,Paddy Bug,28.1,High,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.23260073,312.6560235,89.24834386,7.42,66.2826856,Regosols,3.567559201
2023,Maha,Hambantota,Bg 94-1,Paddy Bug,0.7,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,26.83157958,343.7441676,82.29485619,6.97,67.76002994,Reddish Brown Earth,3.213370529
2023,Maha,Hambantota,At 303,Paddy Bug,17.7,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,27.7316355,269.3462763,76.72143817,7.47,62.3897558,Regosols,2.770267849
2023,Maha,Hambantota,Suwandel,Rice Gall Midge,23.7,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,29.40117207,261.704262,80.69519021,6.07,70.98402558,Reddish Brown Earth,3.686827133
2023,Maha,Hambantota,BG 358,Rice Gall Midge,12.3,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,29.2495419,254.1065885,84.15028284,7.26,72.65158062,Regosols,2.269530725
2023,Maha,Hambantota,BG 358,Rice Leaf-folder,11,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",25.54079569,323.7356306,81.65967543,6.35,74.49104685,Reddish Brown Earth,3.747985149
2023,Maha,Hambantota,Bg 94-1,Rice Leaf-folder,12.2,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",28.21031769,330.1759046,82.15023365,6.56,84.13532676,Regosols,3.693400857
2023,Maha,Hambantota,At 303,Rice Leaf-folder,5.1,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",25.55902216,259.7567389,84.53557633,7.76,61.64576002,Regosols,2.501980347
2023,Maha,Hambantota,Bg 94-1,Sheath Blight,7.8,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",26.72209492,222.3969583,88.21233533,7.63,73.64048681,Regosols,3.712548617
2023,Maha,Hambantota,At 303,Sheath Blight,2,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.83742278,343.7707826,80.89720165,6.67,69.67494122,Regosols,3.147054786
2023,Maha,Kurunegala,BG 358,Brown Planthopper (BPH),21.5,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",27.87193244,280.0031007,78.7947367,6.51,61.91507597,Reddish Brown Earth,3.464865115
2023,Maha,Kurunegala,Bg 94-1,Brown Planthopper (BPH),0,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.45072789,335.264739,81.03623359,5.62,62.56707459,Lateritic Soil,2.077671961
2023,Maha,Kurunegala,Suwandel,Paddy Bug,11.6,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.67654601,312.3437495,75.18363341,5.83,83.1665288,Lateritic Soil,3.336716548
2023,Maha,Kurunegala,Bg 94-1,Paddy Bug,6,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,25.99633242,266.0726645,80.86062455,5.98,68.14881967,Lateritic Soil,2.83648705
2023,Maha,Kurunegala,At 303,Paddy Bug,9.3,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,27.9480266,280.3058936,77.46356994,5.54,78.35212639,Lateritic Soil,2.853203454
2023,Maha,Kurunegala,BG 358,Rice Gall Midge,20.9,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,27.33400185,272.446442,79.90862485,5.29,80.19011296,Lateritic Soil,2.420364523
2023,Maha,Kurunegala,Bg 94-1,Rice Gall Midge,14.3,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,27.37134305,263.2829546,81.37972426,6.63,78.43940147,Reddish Brown Earth,3.611348888
2023,Maha,Kurunegala,At 303,Rice Gall Midge,7.9,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.02498975,300.4229928,80.40674822,5.63,74.69908655,Lateritic Soil,2.96813828
2023,Maha,Kurunegala,Suwandel,Rice Leaf-folder,22.2,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",27.43397578,247.1446407,75.11525292,6.16,67.47688388,Reddish Brown Earth,3.442208334
2023,Maha,Kurunegala,BG 358,Rice Leaf-folder,26.8,High,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.8813422,278.3553513,88.50692284,6.01,64.32515899,Reddish Brown Earth,3.81701521
2023,Maha,Kurunegala,Suwandel,Sheath Blight,17.3,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",26.32521196,219.0896813,83.07462839,5.82,83.10069124,Lateritic Soil,3.009982982
2023,Maha,Kurunegala,At 303,Sheath Blight,12.4,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",26.07260498,345.448762,85.81270487,5.26,74.05365318,Lateritic Soil,2.773967803
2023,Maha,Polonnaruwa,Suwandel,Brown Planthopper (BPH),19.4,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",29.05692732,266.2169117,87.39394832,6.78,66.66051301,Reddish Brown Earth,3.587030926
2023,Maha,Polonnaruwa,BG 358,Brown Planthopper (BPH),8.7,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",29.98021107,340.8971485,77.35845087,7.46,81.04926167,Alluvial Soil,2.248983591
2023,Maha,Polonnaruwa,At 303,Brown Planthopper (BPH),12.8,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.47513302,266.5996807,85.17361721,7.19,72.67935635,Alluvial Soil,3.127523731
2023,Maha,Polonnaruwa,Suwandel,Paddy Bug,2,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,29.02917049,239.831865,83.74509323,6.61,65.32754619,Alluvial Soil,2.150432439
2023,Maha,Polonnaruwa,BG 358,Paddy Bug,0,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.19862068,309.1987085,78.16517242,6.84,67.14427928,Alluvial Soil,3.670062956
2023,Maha,Polonnaruwa,Bg 94-1,Paddy Bug,9.1,Low,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,29.26664334,302.596111,79.10013663,6.1,80.41784205,Reddish Brown Earth,2.002473452
2023,Maha,Polonnaruwa,BG 358,Rice Gall Midge,14.1,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,26.90261789,337.8437475,85.03660599,6.54,83.45555554,Reddish Brown Earth,3.098416281
2023,Maha,Polonnaruwa,Bg 94-1,Rice Gall Midge,18.5,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.26748888,275.4179907,76.37251702,7.43,79.01061441,Alluvial Soil,2.176316473
2023,Maha,Polonnaruwa,At 303,Rice Leaf-folder,12.3,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.45639175,346.2013057,76.71264852,6.57,84.07400677,Alluvial Soil,3.539469986
2023,Maha,Polonnaruwa,Suwandel,Sheath Blight,17.3,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.08871102,267.4312111,84.00141725,7.26,73.41147102,Alluvial Soil,2.645190903
2023,Maha,Polonnaruwa,Bg 94-1,Sheath Blight,10.4,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.60799641,293.8757605,82.4167271,6.63,75.78764194,Reddish Brown Earth,2.25941017
2023,Maha,Polonnaruwa,At 303,Sheath Blight,17.9,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",27.66216437,200.2113697,75.27009976,6.94,70.78525935,Reddish Brown Earth,3.568520652
